ref_no,title,make,model,year,mileage,engine_cc,transmission,fuel,seats,location,price_usd,total_price_usd,price_ugx,total_price_ugx,url
CB202884,"2015 NISSAN SERENA
                                 20S",Nissan,Serena,2015,75886,2000.0,AT,Petrol,ASK,Location,,,,,/nissan/serena/cb202884/id/13260272/
CB202885,"2022 BMW MINI
                                 D",Bmw,Mini,2022,12000,2000.0,AT,Diesel,5,Location,,,,,/bmw/mini/cb202885/id/13260273/
CB202886,2021 JEEP RENEGADE,Jeep,Renegade,2021,20100,1300.0,AT,Petrol,5,Location,,,,,/jeep/renegade/cb202886/id/13260274/
CB202887,"2025 SUZUKI CARRY TRUCK
                                 660KC3",Suzuki,Carry,2025,4,660.0,AT,Petrol,2,Location,,,,,/suzuki/carry-truck/cb202887/id/13260275/
CB202888,"2023 MERCEDES-BENZ C-CLASS
                                 C220DAMG",Mercedes-Benz,C-Class,2023,31000,2000.0,CVT,Hybrid(Diesel),5,Location,,,,,/mercedes-benz/c-class/cb202888/id/13260276/
CB202889,"2016 HONDA ODYSSEY
                                 SEX",Honda,Odyssey,2016,66957,2000.0,AT,Hybrid(Petrol),7,Location,,,,,/honda/odyssey/cb202889/id/13260277/
CB202890,"2014 TOYOTA AQUA
                                 1.5S",Toyota,Aqua,2014,112300,1500.0,CVT,Hybrid(Petrol),5,Location,,,,,/toyota/aqua/cb202890/id/13260278/
CB202891,"2020 TOYOTA HIACE VAN
                                 2.0DX",Toyota,Hiace,2020,55363,2000.0,AT,Petrol,6,Location,,,,,/toyota/hiace-van/cb202891/id/13260279/
CB202892,"2015 SUZUKI ALTO
                                 660RS",Suzuki,Alto,2015,146100,660.0,AT,Petrol,4,Location,,,,,/suzuki/alto/cb202892/id/13260280/
CB202893,"2023 PORSCHE CAYENNE
                                 SS4",Porsche,Cayenne,2023,6000,4000.0,AT,Petrol,5,Location,,,,,/porsche/cayenne/cb202893/id/13260281/
CB202894,"2019 SUZUKI ALTO
                                 L",Suzuki,Alto,2019,23000,660.0,AT,Petrol,ASK,Location,,,,,/suzuki/alto/cb202894/id/13260282/
CB202897,"2019 TOYOTA HIACE VAN
                                 3.0GL",Toyota,Hiace,2019,41000,3000.0,AT,Diesel,4,Location,,,,,/toyota/hiace-van/cb202897/id/13260285/
CB202898,1998 ROVER MINI,Rover,Mini,1998,86689,1300.0,AT,Petrol,4,Location,,,,,/rover/mini/cb202898/id/13260286/
CB202899,"2010 DAIHATSU TANTO
                                 660X",Daihatsu,Tanto,2010,52200,660.0,CVT,Petrol,4,Location,,,,,/daihatsu/tanto/cb202899/id/13260287/
CB202900,"2019 TOYOTA REGIUSACE VAN
                                 2.0DX",Toyota,Regiusace,2019,48620,2000.0,AT,Petrol,6,Location,,,,,/toyota/regiusace-van/cb202900/id/13260288/
CB202901,2015 SUZUKI CARRY TRUCK,Suzuki,Carry,2015,55000,660.0,MT,Petrol,ASK,Location,,,,,/suzuki/carry-truck/cb202901/id/13260289/
CB202902,"2013 DAIHATSU HIJET VAN
                                 4WD",Daihatsu,Hijet,2013,59800,660.0,MT,Petrol,ASK,Location,,,,,/daihatsu/hijet-van/cb202902/id/13260290/
CB202903,"2011 HINO DUTRO
                                 800KG",Hino,Dutro,2011,31895,4000.0,MT,Diesel,3,Location,,,,,/hino/dutro/cb202903/id/13260291/
CB202904,"2018 HONDA N BOX
                                 GEX",Honda,N,2018,41055,660.0,AT,Petrol,ASK,Location,,,,,/honda/n-box/cb202904/id/13260292/
CB202905,"2009 SUBARU STELLA
                                 4WDRLTD",Subaru,Stella,2009,78500,660.0,CVT,Petrol,4,Location,,,,,/subaru/stella/cb202905/id/13260293/
CB202906,"2024 SUZUKI SPACIA
                                 4WDG",Suzuki,Spacia,2024,5500,660.0,AT,Petrol,ASK,Location,,,,,/suzuki/spacia/cb202906/id/13260294/
CB202907,"2020 DAIHATSU MIRA ES
                                 4WDXSAIII",Daihatsu,Mira,2020,27500,660.0,AT,Petrol,ASK,Location,,,,,/daihatsu/mira-es/cb202907/id/13260295/
CB202908,"2017 TOYOTA SPADE
                                 4WDX",Toyota,Spade,2017,46300,1500.0,AT,Petrol,ASK,Location,,,,,/toyota/spade/cb202908/id/13260296/
CB202909,"2015 DAIHATSU MOVE
                                 XSA",Daihatsu,Move,2015,87480,660.0,AT,Petrol,4,Location,,,,,/daihatsu/move/cb202909/id/13260297/
CB202911,"2015 BMW MINI
                                 DALL4",Bmw,Mini,2015,67900,2000.0,AT,Diesel,ASK,Location,,,,,/bmw/mini/cb202911/id/13260299/
CB202912,"2016 BMW MINI
                                 S",Bmw,Mini,2016,61800,2000.0,AT,Petrol,ASK,Location,,,,,/bmw/mini/cb202912/id/13260300/
CB202913,"2014 HONDA FREED
                                 1.5G",Honda,Freed,2014,107200,1500.0,CVT,Petrol,7,Location,,,,,/honda/freed/cb202913/id/13260301/
CB202914,"2014 TOYOTA HARRIER
                                 2.0ELEGANCE",Toyota,Harrier,2014,59443,2000.0,CVT,Petrol,5,Location,,,,,/toyota/harrier/cb202914/id/13260302/
CB202915,"2021 SUZUKI EVERY
                                 660",Suzuki,Every,2021,31200,660.0,AT,Petrol,4,Location,,,,,/suzuki/every/cb202915/id/13260303/
CB202916,2015 HONDA FREED,Honda,Freed,2015,118090,1500.0,AT,Hybrid(Petrol),6,Location,,,,,/honda/freed/cb202916/id/13260304/
CB202919,"2023 LEXUS LEXUS OTHERS
                                 500S",Lexus,Lexus,2023,12000,5000.0,AT,Petrol,4,Location,,,,,/lexus/lexus-others/cb202919/id/13260307/
CB202921,"2019 SUZUKI EVERY
                                 660",Suzuki,Every,2019,69950,660.0,AT,Petrol,4,Location,,,,,/suzuki/every/cb202921/id/13260309/
CB202922,"2011 DAIHATSU TANTO
                                 RS",Daihatsu,Tanto,2011,91140,660.0,AT,Petrol,ASK,Location,,,,,/daihatsu/tanto/cb202922/id/13260310/
CB202923,"2019 HONDA N BOX
                                 660G",Honda,N,2019,48000,660.0,CVT,Petrol,4,Location,,,,,/honda/n-box/cb202923/id/13260311/
CB202924,"2010 HONDA LIFE
                                 4WD",Honda,Life,2010,64622,660.0,AT,Petrol,4,Location,,,,,/honda/life/cb202924/id/13260312/
CB202926,"2020 HONDA N BOX
                                 660GL",Honda,N,2020,21000,660.0,CVT,Petrol,4,Location,,,,,/honda/n-box/cb202926/id/13260314/
CB202927,"2023 MITSUBISHI MINICAB TRUCK
                                 4WD",Mitsubishi,Minicab,2023,41296,660.0,MT,Petrol,2,Location,,,,,/mitsubishi/minicab-truck/cb202927/id/13260315/
CB202928,2017 JEEP WRANGLER,Jeep,Wrangler,2017,103800,3600.0,AT,Petrol,5,Location,,,,,/jeep/wrangler/cb202928/id/13260316/
CB202929,"2010 HONDA STEP WGN
                                 L",Honda,Step,2010,85780,2000.0,AT,Petrol,8,Location,,,,,/honda/step-wgn/cb202929/id/13260317/
CB202930,"2017 LEXUS LEXUS OTHERS
                                 LC500HS",Lexus,Lexus,2017,18938,3500.0,AT,Hybrid(Petrol),ASK,Location,,,,,/lexus/lexus-others/cb202930/id/13260318/
CB202931,"2019 LEXUS RX
                                 450HLAWD",Lexus,Rx,2019,51002,3500.0,CVT,Hybrid(Petrol),5,Location,,,,,/lexus/rx/cb202931/id/13260319/
CB202933,"2016 DAIHATSU TANTO
                                 660L",Daihatsu,Tanto,2016,67000,660.0,CVT,Petrol,4,Location,,,,,/daihatsu/tanto/cb202933/id/13260321/
CB202934,"2011 DAIHATSU MIRA COCOA
                                 X",Daihatsu,Mira,2011,136000,660.0,AT,Petrol,ASK,Location,,,,,/daihatsu/mira-cocoa/cb202934/id/13260322/
CB202935,2003 MITSUBISHI EK SPORT,Mitsubishi,Ek,2003,45000,660.0,CVT,Petrol,ASK,Location,,,,,/mitsubishi/ek-sport/cb202935/id/13260323/
CB202936,"2008 HONDA ZEST
                                 G",Honda,Zest,2008,62000,660.0,AT,Petrol,ASK,Location,,,,,/honda/zest/cb202936/id/13260324/
CB202937,"2015 HONDA N-WGN
                                 GA",Honda,N-Wgn,2015,62936,660.0,AT,Petrol,ASK,Location,,,,,/honda/n-wgn/cb202937/id/13260325/
CB202938,"2007 TOYOTA LAND CRUISER
                                 VXLTDG60THED",Toyota,Land,2007,44000,4200.0,AT,Diesel,ASK,Location,,,,,/toyota/land-cruiser/cb202938/id/13260326/
CB202939,1991 HONDA NSX,Honda,Nsx,1991,85100,3000.0,AT,Petrol,ASK,Location,,,,,/honda/nsx/cb202939/id/13260327/
CB202940,"1998 MITSUBISHI MINICAB TRUCK
                                 660VX4W",Mitsubishi,Minicab,1998,9000,660.0,MT,Petrol,2,Location,,,,,/mitsubishi/minicab-truck/cb202940/id/13260328/
CB202941,"2015 MAZDA FLAIR
                                 XG",Mazda,Flair,2015,90000,660.0,AT,Petrol,ASK,Location,,,,,/mazda/flair/cb202941/id/13260329/
CB202942,2017 NISSAN SERENA,Nissan,Serena,2017,86000,2000.0,AT,Hybrid(Petrol),ASK,Location,,,,,/nissan/serena/cb202942/id/13260330/
CB202943,"2019 DAIHATSU THOR
                                 GLTDSA3",Daihatsu,Thor,2019,16000,1000.0,AT,Petrol,ASK,Location,,,,,/daihatsu/thor/cb202943/id/13260331/
CB202944,"2018 HONDA N BOX SLASH
                                 GL",Honda,N,2018,46730,660.0,AT,Petrol,4,Location,,,,,/honda/n-box-slash/cb202944/id/13260332/
CB202945,"2020 HONDA STEP WGN
                                 2.0EHEVX1",Honda,Step,2020,27961,2000.0,AT,Hybrid(Petrol),7,Location,,,,,/honda/step-wgn/cb202945/id/13260333/
CB202946,2008 DAIHATSU COPEN,Daihatsu,Copen,2008,80547,660.0,AT,Petrol,ASK,Location,,,,,/daihatsu/copen/cb202946/id/13260334/
CB202948,"2012 HONDA N BOX PLUS
                                 GL",Honda,N,2012,214557,660.0,AT,Petrol,ASK,Location,,,,,/honda/n-box-plus/cb202948/id/13260336/
CB202949,2013 NISSAN NOTE,Nissan,Note,2013,100233,1200.0,AT,Petrol,ASK,Location,,,,,/nissan/note/cb202949/id/13260337/
CB202951,"2015 DAIHATSU TANTO
                                 XSA",Daihatsu,Tanto,2015,61117,660.0,AT,Petrol,ASK,Location,,,,,/daihatsu/tanto/cb202951/id/13260339/
CB202952,"2012 NISSAN MOCO
                                 XSTOP",Nissan,Moco,2012,120265,660.0,AT,Petrol,ASK,Location,,,,,/nissan/moco/cb202952/id/13260340/
CB202953,"2018 TOYOTA NOAH
                                 SIWXB",Toyota,Noah,2018,64392,1800.0,AT,Hybrid(Petrol),7,Location,,,,,/toyota/noah/cb202953/id/13260341/
CB202955,"2019 MAZDA FLAIR
                                 HVXG",Mazda,Flair,2019,47175,660.0,AT,Petrol,ASK,Location,,,,,/mazda/flair/cb202955/id/13260343/
CB202956,"2016 SUZUKI SOLIO BANDIT
                                 HVMV",Suzuki,Solio,2016,69410,1200.0,AT,Petrol,ASK,Location,,,,,/suzuki/solio-bandit/cb202956/id/13260344/
CB202957,"2021 HONDA FREED HYBRID
                                 G",Honda,Freed,2021,41210,1500.0,AT,Petrol,ASK,Location,,,,,/honda/freed-hybrid/cb202957/id/13260345/
CB202958,"2018 TOYOTA SIENTA
                                 HVG",Toyota,Sienta,2018,17946,1500.0,AT,Petrol,ASK,Location,,,,,/toyota/sienta/cb202958/id/13260346/
CB202959,"2019 SUZUKI X BEE
                                 HVMX",Suzuki,X,2019,29164,1000.0,AT,Petrol,ASK,Location,,,,,/suzuki/x-bee/cb202959/id/13260347/
CB202960,"2013 HONDA N-ONE
                                 L",Honda,N-One,2013,113579,660.0,AT,Petrol,ASK,Location,,,,,/honda/n-one/cb202960/id/13260348/
CB202961,"2019 TOYOTA COROLLA
                                 HVGZ",Toyota,Corolla,2019,49731,1800.0,AT,Petrol,ASK,Location,,,,,/toyota/corolla/cb202961/id/13260349/
CB202962,"2014 DAIHATSU TANTO
                                 XSA",Daihatsu,Tanto,2014,74666,660.0,AT,Petrol,ASK,Location,,,,,/daihatsu/tanto/cb202962/id/13260350/
CB202963,"2021 TOYOTA HILUX
                                 Z",Toyota,Hilux,2021,87142,2400.0,AT,Diesel,ASK,Location,,,,,/toyota/hilux/cb202963/id/13260351/
CB202964,"2022 HONDA VEZEL
                                 EHEVZ",Honda,Vezel,2022,29134,1500.0,AT,Petrol,ASK,Location,,,,,/honda/vezel/cb202964/id/13260352/
CB202965,"2023 TOYOTA LAND CRUISER
                                 3.5ZX4WD",Toyota,Land,2023,30000,3400.0,AT,Petrol,7,Location,,,,,/toyota/land-cruiser/cb202965/id/13260353/
CB202967,"2019 MAZDA FLAIR WAGON
                                 XSP",Mazda,Flair,2019,65926,660.0,AT,Petrol,ASK,Location,,,,,/mazda/flair-wagon/cb202967/id/13260355/
CB202968,"2016 DAIHATSU CAST
                                 GSA2",Daihatsu,Cast,2016,65760,660.0,AT,Petrol,ASK,Location,,,,,/daihatsu/cast/cb202968/id/13260356/
CB202969,"2019 TOYOTA HIACE VAN
                                 GL",Toyota,Hiace,2019,45000,2754.0,AT,Diesel,5,Location,,,,,/toyota/hiace-van/cb202969/id/13260357/
CB202970,"2017 TOYOTA SIENTA
                                 HVG",Toyota,Sienta,2017,14781,1500.0,AT,Petrol,ASK,Location,,,,,/toyota/sienta/cb202970/id/13260358/
CB202977,"2015 HONDA JADE
                                 X",Honda,Jade,2015,53962,1500.0,AT,Hybrid(Petrol),6,Location,,,,,/honda/jade/cb202977/id/13260365/
CB202978,2022 DAIHATSU HIJET VAN,Daihatsu,Hijet,2022,23237,660.0,CVT,Petrol,4,Location,,,,,/daihatsu/hijet-van/cb202978/id/13260366/
CB202979,"2013 DAIHATSU MOVE CUSTOM
                                 RS",Daihatsu,Move,2013,90145,660.0,AT,Petrol,ASK,Location,,,,,/daihatsu/move-custom/cb202979/id/13260367/
CB202980,"1996 HONDA TODAY
                                 GS",Honda,Today,1996,101186,660.0,AT,Petrol,ASK,Location,,,,,/honda/today/cb202980/id/13260368/
CB202981,"2020 NISSAN SERENA
                                 V",Nissan,Serena,2020,34404,2000.0,AT,Hybrid(Petrol),8,Location,,,,,/nissan/serena/cb202981/id/13260369/
CB202982,"2019 TOYOTA PROBOX VAN
                                 GL",Toyota,Probox,2019,45200,1500.0,AT,Petrol,5,Location,,,,,/toyota/probox-van/cb202982/id/13260370/
CB202983,"2022 SUBARU SAMBAR
                                 VB",Subaru,Sambar,2022,67000,660.0,AT,Petrol,ASK,Location,,,,,/subaru/sambar/cb202983/id/13260371/
CB202984,"2013 SUZUKI WAGON R
                                 T",Suzuki,Wagon,2013,54204,660.0,AT,Petrol,ASK,Location,,,,,/suzuki/wagon-r/cb202984/id/13260372/
CB202985,"2020 DAIHATSU MIRA ES
                                 660GSAIII",Daihatsu,Mira,2020,29000,660.0,CVT,Petrol,4,Location,,,,,/daihatsu/mira-es/cb202985/id/13260373/
CB202986,"2019 DAIHATSU TANTO
                                 XVSSA3",Daihatsu,Tanto,2019,92994,660.0,AT,Petrol,ASK,Location,,,,,/daihatsu/tanto/cb202986/id/13260374/
CB202987,"2016 SUZUKI SOLIO
                                 1.2MV4WD",Suzuki,Solio,2016,47000,1200.0,CVT,Hybrid(Petrol),5,Location,,,,,/suzuki/solio/cb202987/id/13260375/
CB202988,"2016 DAIHATSU TANTO
                                 660X",Daihatsu,Tanto,2016,110000,660.0,CVT,Petrol,4,Location,,,,,/daihatsu/tanto/cb202988/id/13260376/
CB202989,"2012 MAZDA BIANTE
                                 2.0",Mazda,Biante,2012,107000,2000.0,AT,Petrol,8,Location,,,,,/mazda/biante/cb202989/id/13260377/
CB202990,"2024 TOYOTA NOAH
                                 2.0S-Z4WD",Toyota,Noah,2024,22400,2000.0,CVT,Petrol,7,Location,,,,,/toyota/noah/cb202990/id/13260378/
CB202991,"2025 SUZUKI CARRY TRUCK
                                 X4WD4AT",Suzuki,Carry,2025,4,660.0,AT,Petrol,2,Location,,,,,/suzuki/carry-truck/cb202991/id/13260379/
CB202992,"2015 SUZUKI SPACIA
                                 X",Suzuki,Spacia,2015,72230,660.0,CVT,Petrol,4,Location,,,,,/suzuki/spacia/cb202992/id/13260380/
CB202994,"2022 NISSAN CARAVAN VAN
                                 GX511",Nissan,Caravan,2022,48650,2000.0,AT,Petrol,2,Location,,,,,/nissan/caravan-van/cb202994/id/13260382/
CB202996,"2018 TOYOTA PRIUS
                                 1.8A",Toyota,Prius,2018,79000,1800.0,CVT,Hybrid(Petrol),5,Location,,,,,/toyota/prius/cb202996/id/13260384/
CB202997,"2015 SUZUKI CARRY TRUCK
                                 KC",Suzuki,Carry,2015,55000,660.0,MT,Petrol,ASK,Location,,,,,/suzuki/carry-truck/cb202997/id/13260385/
CB202998,"2018 NISSAN NOTE
                                 E-POWERNISMOS",Nissan,Note,2018,93069,1190.0,AT,Hybrid(Petrol),5,Location,,,,,/nissan/note/cb202998/id/13260386/
CB202999,"2011 SUZUKI JIMNY
                                 4WDXC",Suzuki,Jimny,2011,162000,660.0,AT,Petrol,ASK,Location,,,,,/suzuki/jimny/cb202999/id/13260387/
CB203000,"2020 MITSUBISHI EK SPACE
                                 G",Mitsubishi,Ek,2020,69000,660.0,AT,Hybrid(Petrol),ASK,Location,,,,,/mitsubishi/ek-space/cb203000/id/13260388/
CB203001,"2015 MITSUBISHI EK WAGON
                                 4WDGE",Mitsubishi,Ek,2015,31000,660.0,AT,Petrol,ASK,Location,,,,,/mitsubishi/ek-wagon/cb203001/id/13260389/
CB203002,"2022 DAIHATSU TANTO
                                 X",Daihatsu,Tanto,2022,13000,660.0,AT,Petrol,ASK,Location,,,,,/daihatsu/tanto/cb203002/id/13260390/
CB203003,"2016 MAZDA ATENZA WAGON
                                 XD",Mazda,Atenza,2016,69000,2200.0,AT,Diesel,ASK,Location,,,,,/mazda/atenza-wagon/cb203003/id/13260391/
CB203004,"2019 MITSUBISHI EK WAGON
                                 M",Mitsubishi,Ek,2019,31000,660.0,AT,Hybrid(Petrol),ASK,Location,,,,,/mitsubishi/ek-wagon/cb203004/id/13260392/
CB203005,"2025 SUZUKI CARRY TRUCK
                                 4WDXLTD",Suzuki,Carry,2025,5,660.0,MT,Petrol,ASK,Location,,,,,/suzuki/carry-truck/cb203005/id/13260393/
CB203006,"2016 DAIHATSU HIJET TRUCK
                                 55TH",Daihatsu,Hijet,2016,46756,660.0,AT,Petrol,2,Location,,,,,/daihatsu/hijet-truck/cb203006/id/13260394/
CB203007,"2018 MITSUBISHI DELICA D5
                                 2.2D4WD",Mitsubishi,Delica,2018,72000,2300.0,AT,Diesel,8,Location,,,,,/mitsubishi/delica-d5/cb203007/id/13260395/
CB203008,"2019 TOYOTA HARRIER
                                 JBL",Toyota,Harrier,2019,49220,2500.0,AT,Hybrid(Petrol),ASK,Location,,,,,/toyota/harrier/cb203008/id/13260396/
CB203009,"2021 TOYOTA PIXIS TRUCK
                                 SAT4WD",Toyota,Pixis,2021,68806,660.0,MT,Petrol,2,Location,,,,,/toyota/pixis-truck/cb203009/id/13260397/
CB203010,"2021 TOYOTA VOXY
                                 1.8ZS",Toyota,Voxy,2021,72470,1800.0,CVT,Hybrid(Petrol),7,Location,,,,,/toyota/voxy/cb203010/id/13260398/
CB203018,"2017 TOYOTA PROBOX VAN
                                 1.5DXS02064",Toyota,Probox,2017,135000,1500.0,CVT,Petrol,5,Location,,,,,/toyota/probox-van/cb203018/id/13260406/
CB203019,"2022 DAIHATSU HIJET TRUCK
                                 S02",Daihatsu,Hijet,2022,20,660.0,AT,Petrol,2,Location,,,,,/daihatsu/hijet-truck/cb203019/id/13260407/
CB203021,"2018 TOYOTA VOXY
                                 ZSBT",Toyota,Voxy,2018,69856,2000.0,CVT,Petrol,7,Location,,,,,/toyota/voxy/cb203021/id/13260409/
CB203022,"2011 MITSUBISHI DELICA D2
                                 S",Mitsubishi,Delica,2011,69390,1200.0,AT,Petrol,5,Location,,,,,/mitsubishi/delica-d2/cb203022/id/13260410/
CB203023,"2011 BMW MINI
                                 ALL4SS02071",Bmw,Mini,2011,35000,1600.0,AT,Petrol,5,Location,,,,,/bmw/mini/cb203023/id/13260411/
CB203024,"2022 TOYOTA HIACE VAN
                                 GL",Toyota,Hiace,2022,53000,2754.0,AT,Diesel,5,Location,,,,,/toyota/hiace-van/cb203024/id/13260412/
CB203025,"2004 SUZUKI CARRY TRUCK
                                 4WDKC",Suzuki,Carry,2004,69742,660.0,MT,Petrol,ASK,Location,,,,,/suzuki/carry-truck/cb203025/id/13260413/
CB203026,"2019 SUZUKI SPACIA
                                 HVXSBTDVD",Suzuki,Spacia,2019,52503,660.0,CVT,Hybrid(Petrol),4,Location,,,,,/suzuki/spacia/cb203026/id/13260414/
CB203028,"2019 TOYOTA ESQUIRE
                                 GI",Toyota,Esquire,2019,65205,1800.0,AT,Petrol,ASK,Location,,,,,/toyota/esquire/cb203028/id/13260416/
CB203029,"2024 HINO DUTRO
                                 3T",Hino,Dutro,2024,241,4000.0,MT,Diesel,3,Location,,,,,/hino/dutro/cb203029/id/13260417/
CB203030,"2019 VOLKSWAGEN ARTEON
                                 TSI4R4WD",Volkswagen,Arteon,2019,67000,2000.0,AT,Petrol,5,Location,,,,,/volkswagen/arteon/cb203030/id/13260418/
CB203033,"2019 SUZUKI SPACIA
                                 G",Suzuki,Spacia,2019,45382,660.0,AT,Petrol,ASK,Location,,,,,/suzuki/spacia/cb203033/id/13260421/
CB203034,"2018 NISSAN SERENA
                                 4WDXV",Nissan,Serena,2018,37730,2000.0,AT,Petrol,ASK,Location,,,,,/nissan/serena/cb203034/id/13260422/
CB203035,"2024 TOYOTA HIACE VAN
                                 GL",Toyota,Hiace,2024,19000,1998.0,AT,Petrol,5,Location,,,,,/toyota/hiace-van/cb203035/id/13260423/
CB203036,"2012 SUBARU TREZIA
                                 4WD1.5ISPORTLTD",Subaru,Trezia,2012,42948,1500.0,AT,Petrol,ASK,Location,,,,,/subaru/trezia/cb203036/id/13260424/
CB203037,"2022 TOYOTA SIENTA
                                 GII",Toyota,Sienta,2022,28399,1500.0,AT,Petrol,ASK,Location,,,,,/toyota/sienta/cb203037/id/13260425/
CB203038,"2015 TOYOTA ESQUIRE
                                 GI",Toyota,Esquire,2015,57109,2000.0,AT,Petrol,ASK,Location,,,,,/toyota/esquire/cb203038/id/13260427/
CB203039,"2017 VOLKSWAGEN GOLF GTI
                                 GTI",Volkswagen,Golf,2017,49886,2000.0,MT,Petrol,5,Location,,,,,/volkswagen/golf-gti/cb203039/id/13260428/
